,hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,broj_nocenja,ukupno_placeno
15010,0,2015-08-01,2014-05-22,2015-08-09,2015-04-29,2,0.0,PRT,2,2,216.59783161892634,Canceled,1328233,1102219,8.0,1732.7826529514107
15027,0,2015-07-16,2014-11-20,2015-07-18,2015-07-15,1,0.0,PRT,1,1,126.2855313765041,Canceled,1328250,1101184,2.0,252.5710627530082
15037,0,2015-07-26,2015-05-05,2015-07-29,2015-05-18,2,0.0,PRT,2,3,195.24176151994413,Canceled,1328260,1011631,3.0,585.7252845598324
15038,0,2015-08-12,2015-01-10,2015-08-23,2015-05-18,2,2.0,PRT,2,4,369.5207895476352,Canceled,1328261,1032703,11.0,4064.7286850239875
15047,0,2017-01-04,2016-11-11,2017-01-06,2017-01-02,1,0.0,PRT,1,1,41.59740820241793,Canceled,1328270,1042940,2.0,83.19481640483586
15071,0,2015-09-10,2014-09-22,2015-09-17,2015-05-29,2,0.0,PRT,2,1,152.71324575059262,Canceled,1328294,1078667,7.0,1068.9927202541483
15072,0,2015-08-08,2015-04-11,2015-08-15,2015-05-29,2,0.0,PRT,2,1,237.1259365993137,Canceled,1328295,1051897,7.0,1659.8815561951958
15074,0,2015-10-06,2015-04-02,2015-10-13,2015-05-29,2,0.0,GBR,0,3,133.36910993631705,Canceled,1328297,1048194,7.0,933.5837695542193
15075,0,2015-07-18,2014-09-06,2015-07-26,2015-05-29,2,0.0,PRT,2,1,194.23385052915927,Canceled,1328298,1100867,8.0,1553.8708042332742
15083,0,2015-07-07,2014-10-18,2015-07-09,2015-06-04,2,0.0,PRT,2,1,113.42443456065547,Canceled,1328306,1085697,2.0,226.84886912131094
15088,0,2015-10-03,2014-12-05,2015-10-05,2015-06-09,2,0.0,PRT,2,1,122.63450957358324,Canceled,1328311,1049357,2.0,245.2690191471665
15090,0,2015-10-03,2014-12-29,2015-10-05,2015-06-09,2,0.0,PRT,2,1,48.75945277676403,Canceled,1328313,1074037,2.0,97.51890555352806
15092,0,2015-10-03,2015-04-27,2015-10-05,2015-06-09,2,0.0,PRT,2,1,50.993614712298466,Canceled,1328315,1081370,2.0,101.98722942459693
15093,0,2015-10-03,2015-04-03,2015-10-05,2015-06-09,2,0.0,PRT,2,1,44.31234728498886,Canceled,1328316,1099982,2.0,88.62469456997772
15094,0,2015-10-03,2015-04-18,2015-10-05,2015-06-09,2,0.0,PRT,2,1,59.29297000431071,Canceled,1328317,1099349,2.0,118.58594000862142
15095,0,2015-10-03,2014-09-25,2015-10-05,2015-06-09,2,0.0,PRT,2,1,131.98002006873838,Canceled,1328318,1055443,2.0,263.96004013747677
15097,0,2015-10-03,2015-01-16,2015-10-05,2015-06-09,2,0.0,PRT,2,1,46.554767773258924,Canceled,1328320,1092598,2.0,93.10953554651785
15098,0,2015-10-03,2015-04-20,2015-10-05,2015-06-09,2,0.0,PRT,2,1,125.65784874801382,Canceled,1328321,1085238,2.0,251.31569749602764
15099,0,2015-10-03,2014-05-19,2015-10-05,2015-06-09,2,0.0,PRT,2,1,59.038295045576135,Canceled,1328322,1015512,2.0,118.07659009115227
15100,0,2015-10-03,2015-01-17,2015-10-05,2015-06-09,2,0.0,PRT,2,1,46.25193708987294,Canceled,1328323,1011995,2.0,92.50387417974588
15101,0,2015-10-03,2014-08-17,2015-10-05,2015-06-09,2,0.0,PRT,2,1,41.337943263661856,Canceled,1328324,1095240,2.0,82.67588652732371
15102,0,2015-10-03,2015-02-09,2015-10-05,2015-06-09,2,0.0,PRT,2,1,58.86313805582932,Canceled,1328325,1020356,2.0,117.72627611165863
15104,0,2015-10-03,2014-09-13,2015-10-05,2015-06-09,2,0.0,PRT,2,1,45.02043849800813,Canceled,1328327,1014228,2.0,90.04087699601627
15109,0,2015-10-03,2015-05-20,2015-10-05,2015-06-09,2,0.0,PRT,2,1,50.200061442752286,Canceled,1328332,1082989,2.0,100.40012288550457
15125,0,2015-07-26,2015-05-16,2015-08-09,2015-06-11,2,0.0,PRT,2,1,139.84993156670365,Canceled,1328348,1030241,14.0,1957.899041933851
15126,0,2015-08-31,2015-01-01,2015-09-06,2015-06-13,2,0.0,PRT,2,1,93.00809479521742,Canceled,1328349,1065574,6.0,558.0485687713045
15128,0,2015-07-11,2015-06-12,2015-07-15,2015-06-15,2,0.0,PRT,2,2,59.032870192424774,Canceled,1328351,1037891,4.0,236.1314807696991
15129,0,2015-07-11,2015-04-25,2015-07-16,2015-06-17,2,0.0,PRT,2,1,54.3962336587201,Canceled,1328352,1076838,5.0,271.9811682936005
15133,0,2015-08-10,2015-03-08,2015-08-15,2015-06-15,2,0.0,PRT,2,3,117.88963284630161,Canceled,1328356,1064102,5.0,589.448164231508
15141,0,2015-07-11,2015-01-21,2015-07-16,2015-07-01,2,0.0,PRT,0,1,154.81663006193978,Canceled,1328364,1079140,5.0,774.0831503096989
15142,0,2015-07-11,2015-05-31,2015-07-16,2015-06-17,2,0.0,PRT,2,1,166.4566606646201,Canceled,1328365,1059968,5.0,832.2833033231005
15146,0,2015-09-02,2015-04-17,2015-09-09,2015-06-17,2,0.0,IRL,2,1,107.41202448555241,Canceled,1328369,1026445,7.0,751.8841713988669
15151,0,2015-09-02,2014-11-27,2015-09-09,2015-06-17,2,0.0,IRL,2,1,108.91532409329207,Canceled,1328374,1002939,7.0,762.4072686530445
15156,0,2015-09-02,2014-12-25,2015-09-09,2015-06-17,2,0.0,IRL,2,1,109.70701116043782,Canceled,1328379,1009895,7.0,767.9490781230647
15159,0,2015-09-02,2014-11-24,2015-09-09,2015-06-17,2,0.0,IRL,2,1,105.76748912389874,Canceled,1328382,1003267,7.0,740.3724238672912
15160,0,2015-09-02,2015-04-05,2015-09-09,2015-06-17,2,0.0,IRL,2,1,104.24481337028143,Canceled,1328383,1062388,7.0,729.71369359197
15161,0,2015-09-02,2014-12-15,2015-09-09,2015-06-17,2,0.0,IRL,2,1,109.1596083260664,Canceled,1328384,1019879,7.0,764.1172582824648
15162,0,2015-09-02,2015-05-11,2015-09-09,2015-06-17,2,0.0,PRT,2,1,111.60669286635282,Canceled,1328385,1083227,7.0,781.2468500644698
15163,0,2015-09-02,2014-12-07,2015-09-09,2015-06-17,2,0.0,IRL,2,1,108.28399776556645,Canceled,1328386,1039907,7.0,757.9879843589652
15165,0,2015-09-02,2014-09-23,2015-09-09,2015-06-17,2,0.0,IRL,2,1,104.92316435872036,Canceled,1328388,1064489,7.0,734.4621505110425
15166,0,2015-09-02,2015-03-11,2015-09-09,2015-06-17,2,0.0,IRL,2,1,108.60263428290412,Canceled,1328389,1082134,7.0,760.2184399803289
15176,0,2015-09-12,2015-04-23,2015-09-19,2015-06-17,2,0.0,PRT,2,1,52.093755221037895,Canceled,1328399,1025453,7.0,364.65628654726527
15178,0,2015-09-12,2015-05-18,2015-09-19,2015-06-17,2,0.0,PRT,2,1,93.8245201492323,Canceled,1328401,1020775,7.0,656.7716410446261
15179,0,2015-09-12,2015-04-10,2015-09-19,2015-06-17,2,0.0,PRT,2,1,94.93254264921215,Canceled,1328402,1014571,7.0,664.5277985444851
15180,0,2015-09-12,2015-06-17,2015-09-19,2015-06-17,2,0.0,PRT,2,1,57.31064108393169,Canceled,1328403,1028434,7.0,401.17448758752187
15184,0,2015-09-12,2014-12-20,2015-09-19,2015-06-17,2,0.0,PRT,2,1,79.47741489401066,Canceled,1328407,1078048,7.0,556.3419042580747
15185,0,2015-09-12,2014-07-02,2015-09-19,2015-06-17,2,0.0,PRT,2,1,65.85003718336107,Canceled,1328408,1102113,7.0,460.9502602835275
15186,0,2015-09-12,2014-11-05,2015-09-19,2015-06-17,2,0.0,PRT,2,1,84.12238551507926,Canceled,1328409,1063359,7.0,588.8566986055548
15189,0,2015-09-19,2014-12-06,2015-09-26,2015-06-17,2,0.0,PRT,2,1,74.12739845490269,Canceled,1328412,1022625,7.0,518.8917891843188
15190,0,2015-09-19,2014-10-18,2015-09-26,2015-06-17,2,0.0,PRT,2,1,55.16212915882146,Canceled,1328413,1016037,7.0,386.1349041117502
15191,0,2015-09-19,2014-05-25,2015-09-26,2015-06-17,2,0.0,PRT,2,1,64.5647176719148,Canceled,1328414,1097187,7.0,451.95302370340363
15193,0,2015-09-19,2015-05-09,2015-09-26,2015-06-17,2,0.0,PRT,2,1,58.73391229080236,Canceled,1328416,1004199,7.0,411.1373860356165
15194,0,2015-09-19,2015-01-07,2015-09-26,2015-06-17,2,0.0,PRT,2,1,61.999105143147126,Canceled,1328417,1078341,7.0,433.9937360020299
15196,0,2015-09-26,2014-12-29,2015-10-03,2015-06-17,2,0.0,PRT,2,1,76.54077485982822,Canceled,1328419,1009508,7.0,535.7854240187976
15199,0,2015-09-26,2015-01-25,2015-10-03,2015-06-17,2,0.0,PRT,2,1,104.27819313263032,Canceled,1328422,1075443,7.0,729.9473519284122
15201,0,2015-09-26,2015-03-11,2015-10-03,2015-06-17,2,0.0,FRA,2,1,79.9762879663067,Canceled,1328424,1040933,7.0,559.8340157641469
15202,0,2015-09-26,2014-08-23,2015-10-03,2015-06-17,2,0.0,PRT,2,1,76.05643379148562,Canceled,1328425,1029099,7.0,532.3950365403994
15204,0,2015-09-26,2014-11-23,2015-10-03,2015-06-17,2,0.0,PRT,2,1,79.24450919519852,Canceled,1328427,1010446,7.0,554.7115643663897
15206,0,2015-09-26,2014-07-12,2015-10-03,2015-06-17,2,0.0,PRT,2,1,43.92222149676496,Canceled,1328429,1059952,7.0,307.45555047735473
15207,0,2015-09-26,2015-06-02,2015-10-03,2015-06-17,2,0.0,PRT,2,1,69.83460075730447,Canceled,1328430,1050180,7.0,488.8422053011313
15208,0,2015-09-26,2014-12-23,2015-10-03,2015-06-17,2,0.0,PRT,2,1,68.00993020813378,Canceled,1328431,1104716,7.0,476.0695114569365
15219,0,2015-07-07,2015-03-09,2015-07-21,2015-06-19,2,0.0,PRT,2,3,121.39431197931776,Canceled,1328442,1078743,14.0,1699.5203677104487
15237,0,2015-09-26,2015-04-02,2015-09-28,2015-06-27,2,0.0,PRT,2,1,126.59736780588679,Canceled,1328460,1070938,2.0,253.19473561177358
15239,0,2015-09-26,2014-12-28,2015-09-28,2015-06-27,2,0.0,PRT,2,1,122.21999584581901,Canceled,1328462,1060175,2.0,244.43999169163803
15240,0,2015-09-26,2015-01-21,2015-09-28,2015-06-27,2,0.0,PRT,2,1,41.34810109351919,Canceled,1328463,1012704,2.0,82.69620218703838
15245,0,2015-09-26,2015-06-21,2015-09-28,2015-06-27,2,0.0,PRT,2,1,134.39116247168712,Canceled,1328468,1023294,2.0,268.78232494337425
15248,0,2015-07-22,2014-11-11,2015-07-28,2015-06-29,2,1.0,PRT,2,3,194.93897347505822,Canceled,1328471,1070439,6.0,1169.6338408503493
15257,0,2016-05-26,2015-08-25,2016-05-29,2016-05-11,2,0.0,PRT,1,1,41.0486539640842,Canceled,1328480,1097226,3.0,123.14596189225261
15261,0,2015-07-06,2015-03-21,2015-07-13,2015-06-30,1,0.0,PRT,2,1,81.73622919198236,Canceled,1328484,1061412,7.0,572.1536043438765
15262,0,2015-07-03,2014-10-11,2015-07-05,2015-06-30,2,0.0,PRT,2,1,199.60540358282717,Canceled,1328485,1051571,2.0,399.21080716565433
15298,0,2015-09-01,2015-06-09,2015-09-07,2015-07-06,2,0.0,PRT,2,1,132.1836649620264,Canceled,1328521,1032004,6.0,793.1019897721584
15301,0,2015-10-08,2015-05-11,2015-10-15,2015-07-07,2,0.0,IRL,2,1,85.15663968986995,Canceled,1328524,1026998,7.0,596.0964778290896
15303,0,2015-10-08,2015-07-04,2015-10-15,2015-07-07,2,0.0,IRL,2,1,65.26590976817984,Canceled,1328526,1038408,7.0,456.8613683772589
15305,0,2015-10-08,2015-01-08,2015-10-15,2015-07-07,2,0.0,IRL,2,1,58.477773847946814,Canceled,1328528,1106980,7.0,409.3444169356277
15306,0,2015-10-08,2015-06-19,2015-10-15,2015-07-07,2,0.0,IRL,2,1,109.96940693352592,Canceled,1328529,1097499,7.0,769.7858485346815
15307,0,2015-10-08,2015-04-05,2015-10-15,2015-07-07,2,0.0,IRL,2,1,53.2553760161135,Canceled,1328530,1048502,7.0,372.78763211279454
15311,0,2015-10-08,2015-01-30,2015-10-15,2015-07-07,2,0.0,IRL,2,1,87.41783738829434,Canceled,1328534,1096295,7.0,611.9248617180604
15314,0,2015-10-08,2015-02-19,2015-10-15,2015-07-07,2,0.0,IRL,2,1,85.3347579707936,Canceled,1328537,1044244,7.0,597.3433057955552
15315,0,2015-10-08,2014-11-30,2015-10-15,2015-07-07,2,0.0,IRL,2,1,78.64149863795424,Canceled,1328538,1012146,7.0,550.4904904656797
15320,0,2015-10-08,2015-06-03,2015-10-15,2015-07-07,2,0.0,IRL,2,1,94.02342113928522,Canceled,1328543,1076770,7.0,658.1639479749965
15321,0,2015-10-08,2014-09-06,2015-10-15,2015-07-07,2,0.0,IRL,2,1,46.983033492971046,Canceled,1328544,1087889,7.0,328.8812344507973
15330,0,2015-09-19,2014-12-25,2015-09-21,2015-07-08,2,0.0,PRT,2,1,48.64492666989761,Canceled,1328553,1010707,2.0,97.28985333979521
15332,0,2015-09-19,2015-02-14,2015-09-21,2015-07-08,2,0.0,PRT,2,1,56.6165715393918,Canceled,1328555,1013617,2.0,113.2331430787836
15336,0,2015-09-19,2014-11-24,2015-09-26,2015-07-08,2,0.0,PRT,2,1,86.14810560611332,Canceled,1328559,1073214,7.0,603.0367392427933
15337,0,2015-09-19,2015-04-03,2015-09-26,2015-07-08,2,0.0,PRT,2,1,75.75027329005086,Canceled,1328560,1016015,7.0,530.251913030356
15339,0,2015-09-19,2015-06-27,2015-09-26,2015-07-08,2,0.0,PRT,2,1,72.37744910383678,Canceled,1328562,1011533,7.0,506.64214372685746
15340,0,2015-09-19,2015-02-23,2015-09-26,2015-07-08,2,0.0,PRT,2,1,71.62002890966512,Canceled,1328563,1083587,7.0,501.3402023676559
15341,0,2015-09-19,2015-04-02,2015-09-26,2015-07-08,2,0.0,PRT,2,1,134.16125500722728,Canceled,1328564,1052002,7.0,939.128785050591
15376,0,2015-07-11,2015-07-08,2015-07-18,2015-07-11,2,0.0,PRT,0,3,90.30737409163731,Canceled,1328599,1102683,7.0,632.1516186414613
15405,0,2015-08-03,2015-02-02,2015-08-06,2015-07-14,2,2.0,PRT,2,4,277.6007886402329,Canceled,1328628,1089336,3.0,832.8023659206988
15407,0,2015-08-02,2015-07-14,2015-08-08,2015-07-15,2,1.0,PRT,2,2,196.13438869130746,Canceled,1328630,1030839,6.0,1176.8063321478448
15408,0,2015-07-15,2015-01-14,2015-07-22,2015-07-15,2,0.0,PRT,0,3,61.914576575348576,No-Show,1328631,1101752,7.0,433.40203602744003
15579,0,2015-08-01,2015-06-10,2015-08-08,2015-07-27,2,0.0,PRT,2,1,299.4948066011053,Canceled,1328802,1091641,7.0,2096.4636462077374
15594,0,2015-08-01,2015-07-25,2015-08-10,2015-07-27,2,2.0,PRT,2,4,181.41498745629536,Canceled,1328817,1040473,9.0,1632.7348871066583
15612,0,2015-08-03,2014-08-01,2015-08-09,2015-07-29,2,0.0,FRA,2,1,244.78141225076826,Canceled,1328835,1098767,6.0,1468.6884735046096
15614,0,2015-09-04,2015-04-23,2015-09-06,2015-07-29,2,0.0,PRT,2,1,140.85334442014948,Canceled,1328837,1035843,2.0,281.70668884029897
15615,0,2015-09-04,2015-03-22,2015-09-06,2015-07-29,2,0.0,PRT,2,1,127.25142048678734,Canceled,1328838,1103088,2.0,254.50284097357468
15616,0,2015-09-04,2014-11-09,2015-09-06,2015-07-29,2,0.0,PRT,2,1,152.21690034345374,Canceled,1328839,1025160,2.0,304.4338006869075
15617,0,2015-09-04,2014-09-03,2015-09-06,2015-07-29,2,0.0,PRT,2,1,196.1132294545525,Canceled,1328840,1097566,2.0,392.226458909105
15618,0,2015-09-04,2015-02-23,2015-09-06,2015-07-29,2,0.0,PRT,2,1,100.15999439448412,Canceled,1328841,1089733,2.0,200.31998878896823
15619,0,2015-09-04,2015-01-11,2015-09-06,2015-07-29,2,0.0,PRT,2,2,134.7578239014509,Canceled,1328842,1001015,2.0,269.5156478029018
15625,0,2015-08-02,2015-06-09,2015-08-12,2015-07-29,2,0.0,PRT,2,2,161.82597376463022,Canceled,1328848,1106280,10.0,1618.2597376463023
15636,0,2015-08-29,2015-01-12,2015-09-12,2015-07-30,2,0.0,PRT,2,1,109.14366614254753,Canceled,1328859,1042169,14.0,1528.0113259956654
15664,0,2016-05-12,2015-01-03,2016-05-14,2015-07-30,2,0.0,PRT,2,1,78.93630624372788,Canceled,1328887,1097084,2.0,157.87261248745577
15694,0,2015-09-25,2015-02-04,2015-09-26,2015-07-31,2,0.0,PRT,2,1,98.78628891233257,Canceled,1328917,1095808,1.0,98.78628891233257
15696,0,2015-09-25,2015-07-04,2015-09-26,2015-07-31,2,0.0,PRT,2,1,56.741844798390915,Canceled,1328919,1077982,1.0,56.741844798390915
15697,0,2015-09-25,2014-09-09,2015-09-26,2015-07-31,2,0.0,PRT,2,1,138.69283776780009,Canceled,1328920,1089400,1.0,138.69283776780009
15700,0,2015-09-25,2014-12-02,2015-09-26,2015-07-31,2,0.0,PRT,2,1,88.20269905634419,Canceled,1328923,1099461,1.0,88.20269905634419
15701,0,2015-09-25,2014-07-15,2015-09-26,2015-07-31,2,0.0,PRT,2,1,79.26031089247844,Canceled,1328924,1008187,1.0,79.26031089247844
15703,0,2015-09-25,2014-10-30,2015-09-26,2015-07-31,2,0.0,PRT,2,1,114.61977449714878,Canceled,1328926,1099145,1.0,114.61977449714878
15705,0,2015-09-25,2015-02-16,2015-09-26,2015-07-31,2,0.0,PRT,2,1,60.79623675971863,Canceled,1328928,1015586,1.0,60.79623675971863
15706,0,2015-09-25,2014-11-29,2015-09-26,2015-07-31,2,0.0,GBR,2,1,82.32212374886203,Canceled,1328929,1099521,1.0,82.32212374886203
15708,0,2015-09-25,2015-01-08,2015-09-26,2015-07-31,2,0.0,PRT,2,1,123.17848692874853,Canceled,1328931,1029810,1.0,123.17848692874853
15709,0,2015-09-25,2015-06-26,2015-09-26,2015-07-31,2,0.0,PRT,2,1,98.77587360446542,Canceled,1328932,1028951,1.0,98.77587360446542
15711,0,2015-09-25,2015-05-29,2015-09-26,2015-07-31,2,0.0,PRT,2,1,118.34774127210486,Canceled,1328934,1096768,1.0,118.34774127210486
15713,0,2015-09-25,2014-10-09,2015-09-26,2015-07-31,2,0.0,PRT,2,1,133.52573150305022,Canceled,1328936,1079258,1.0,133.52573150305022
15714,0,2015-09-25,2015-06-24,2015-09-26,2015-07-31,2,0.0,PRT,2,1,77.70366274874105,Canceled,1328937,1097905,1.0,77.70366274874105
15715,0,2015-09-25,2015-02-15,2015-09-26,2015-07-31,2,0.0,PRT,2,1,155.7583296342909,Canceled,1328938,1056534,1.0,155.7583296342909
15716,0,2015-09-25,2015-07-11,2015-09-26,2015-07-31,2,0.0,PRT,2,1,88.26663733335565,Canceled,1328939,1005495,1.0,88.26663733335565
15718,0,2015-09-25,2015-01-19,2015-09-26,2015-07-31,2,0.0,PRT,2,1,56.69440339181801,Canceled,1328941,1098510,1.0,56.69440339181801
15719,0,2015-09-25,2014-11-27,2015-09-26,2015-07-31,2,0.0,PRT,2,1,116.2179930674388,Canceled,1328942,1042603,1.0,116.2179930674388
15746,0,2015-09-02,2014-08-02,2015-09-09,2015-08-01,2,0.0,IRL,2,1,109.49528955855895,Canceled,1328969,1032597,7.0,766.4670269099126
15747,0,2015-09-02,2015-03-04,2015-09-09,2015-08-01,2,0.0,IRL,2,1,110.93709618050194,Canceled,1328970,1065250,7.0,776.5596732635136
15750,0,2015-09-02,2015-02-22,2015-09-09,2015-08-01,2,0.0,IRL,2,1,109.76746269825414,Canceled,1328973,1077187,7.0,768.372238887779
15751,0,2015-09-02,2014-09-28,2015-09-09,2015-08-01,2,0.0,IRL,2,1,108.35185497975648,Canceled,1328974,1042270,7.0,758.4629848582954
15752,0,2015-09-02,2015-07-08,2015-09-09,2015-08-01,2,0.0,IRL,2,1,107.91401958629245,Canceled,1328975,1055108,7.0,755.3981371040472
15753,0,2015-09-02,2015-07-07,2015-09-09,2015-08-01,2,0.0,IRL,2,1,110.46188252099412,Canceled,1328976,1044066,7.0,773.2331776469589
15754,0,2015-09-02,2015-01-07,2015-09-09,2015-08-01,2,0.0,IRL,2,1,105.47796605376342,Canceled,1328977,1044736,7.0,738.3457623763439
15755,0,2015-09-02,2014-10-27,2015-09-09,2015-08-01,2,0.0,IRL,2,1,109.45696285995118,Canceled,1328978,1051451,7.0,766.1987400196582
15757,0,2015-09-02,2014-09-02,2015-09-09,2015-08-01,2,0.0,IRL,2,1,107.34661144982907,Canceled,1328980,1084174,7.0,751.4262801488035
15759,0,2015-09-02,2015-02-19,2015-09-09,2015-08-01,2,0.0,IRL,2,1,106.78707255469688,Canceled,1328982,1052504,7.0,747.5095078828781
15760,0,2015-08-04,2015-06-21,2015-08-10,2015-08-04,2,0.0,PRT,0,1,176.65379333561472,Canceled,1328983,1027711,6.0,1059.9227600136883
15839,0,2015-08-07,2014-11-29,2015-08-11,2015-08-04,2,0.0,PRT,2,1,249.7384823518815,Canceled,1329062,1052111,4.0,998.953929407526
15889,0,2015-08-08,2015-04-04,2015-08-15,2015-08-07,2,0.0,PRT,2,3,214.8194189510631,Canceled,1329112,1080511,7.0,1503.7359326574417
15960,0,2015-12-30,2015-12-25,2016-01-02,2015-12-30,2,0.0,PRT,2,3,146.06848916626285,No-Show,1329183,1065258,3.0,438.20546749878855
15999,0,2015-08-24,2015-05-02,2015-08-30,2015-08-10,2,2.0,PRT,2,4,114.75786023629853,Canceled,1329222,1047432,6.0,688.5471614177911
16034,0,2015-10-03,2014-08-16,2015-10-10,2015-08-12,2,0.0,PRT,2,1,61.08733484774704,Canceled,1329257,1099317,7.0,427.61134393422924
16036,0,2015-10-03,2015-07-05,2015-10-10,2015-08-12,2,0.0,PRT,2,1,56.7082433201751,Canceled,1329259,1068524,7.0,396.9577032412257
16037,0,2015-10-03,2015-04-25,2015-10-10,2015-08-12,2,0.0,PRT,2,1,134.98493978937296,Canceled,1329260,1106367,7.0,944.8945785256108
16038,0,2015-10-03,2015-08-06,2015-10-10,2015-08-12,2,0.0,PRT,2,1,130.12606481569478,Canceled,1329261,1059000,7.0,910.8824537098634
16040,0,2015-09-14,2015-05-27,2015-09-16,2015-08-12,2,0.0,ESP,2,1,57.16068531717268,Canceled,1329263,1079588,2.0,114.32137063434536
16042,0,2015-09-14,2015-02-01,2015-09-16,2015-08-12,2,0.0,ESP,2,1,132.20605991092498,Canceled,1329265,1051284,2.0,264.41211982184996
16170,0,2015-08-28,2015-06-23,2015-09-02,2015-08-17,2,0.0,PRT,2,1,115.78660360516463,Canceled,1329393,1083427,5.0,578.9330180258231
16188,0,2015-09-24,2015-01-22,2015-09-29,2015-08-18,2,2.0,PRT,2,4,112.58811292395562,Canceled,1329411,1043459,5.0,562.9405646197781
16250,0,2015-10-21,2015-02-05,2015-10-23,2015-08-21,2,0.0,PRT,2,1,41.41747373538419,Canceled,1329473,1032506,2.0,82.83494747076838
16251,0,2015-10-21,2015-07-31,2015-10-23,2015-08-21,2,0.0,PRT,2,1,113.46982252500294,Canceled,1329474,1023966,2.0,226.93964505000588
16252,0,2015-10-21,2015-08-20,2015-10-23,2015-08-21,2,0.0,PRT,2,1,123.37379191685768,Canceled,1329475,1073547,2.0,246.74758383371537
16285,0,2015-08-22,2014-10-01,2015-08-29,2015-08-22,2,0.0,PRT,2,3,248.81395919665968,No-Show,1329508,1020295,7.0,1741.6977143766178
16348,0,2015-09-23,2014-12-10,2015-09-24,2015-08-26,2,0.0,PRT,2,1,89.1246738868442,Canceled,1329571,1104761,1.0,89.1246738868442
16351,0,2015-08-29,2015-05-10,2015-09-05,2015-08-26,3,0.0,PRT,2,1,149.32167103456595,Canceled,1329574,1025214,7.0,1045.2516972419617
16359,0,2015-08-26,2015-08-24,2015-08-27,2015-08-26,2,1.0,PRT,0,0,178.8179503474262,Canceled,1329582,1013025,1.0,178.8179503474262
16371,0,2015-09-24,2015-06-30,2015-09-30,2015-08-27,1,0.0,PRT,2,1,139.52585576695338,Canceled,1329594,1054535,6.0,837.1551346017203
16401,0,2015-09-03,2015-01-25,2015-09-06,2015-08-28,2,0.0,PRT,2,1,152.01281870557267,Canceled,1329624,1048276,3.0,456.038456116718
16402,0,2015-09-02,2015-03-04,2015-09-06,2015-08-28,2,0.0,PRT,2,1,96.66347296353713,Canceled,1329625,1011233,4.0,386.6538918541485
16403,0,2015-09-02,2015-08-18,2015-09-06,2015-08-28,2,0.0,PRT,2,1,85.53415304103703,Canceled,1329626,1020431,4.0,342.1366121641481
16404,0,2015-09-02,2015-08-03,2015-09-06,2015-08-28,2,0.0,PRT,2,1,66.36339007484152,Canceled,1329627,1075184,4.0,265.4535602993661
16405,0,2015-09-02,2015-01-19,2015-09-06,2015-08-28,2,0.0,PRT,2,1,80.59927861944726,Canceled,1329628,1067926,4.0,322.39711447778905
16434,0,2015-10-12,2015-08-07,2015-10-19,2015-08-29,1,0.0,GBR,0,1,117.4466144540907,Canceled,1329657,1104764,7.0,822.126301178635
16437,0,2015-09-02,2015-06-16,2015-09-09,2015-08-29,2,0.0,IRL,2,1,134.84816993185578,Canceled,1329660,1002838,7.0,943.9371895229905
16486,0,2015-09-04,2015-07-25,2015-09-06,2015-08-31,2,0.0,PRT,2,2,131.467650406946,Canceled,1329709,1103266,2.0,262.935300813892
16494,0,2015-09-10,2015-08-24,2015-09-20,2015-08-31,2,0.0,GBR,2,1,76.9287843155238,Canceled,1329717,1044326,10.0,769.287843155238
16536,0,2015-09-07,2014-10-08,2015-09-17,2015-09-02,2,0.0,PRT,2,1,44.301338668060005,Canceled,1329759,1104170,10.0,443.01338668060004
16539,0,2015-10-09,2015-08-12,2015-10-12,2015-09-02,2,0.0,ESP,2,1,80.75819846871931,Canceled,1329762,1082602,3.0,242.27459540615794
16541,0,2015-10-09,2015-08-25,2015-10-12,2015-09-02,2,0.0,ESP,2,1,103.51362804480155,Canceled,1329764,1082356,3.0,310.5408841344047
16542,0,2015-10-09,2015-08-15,2015-10-12,2015-09-02,2,0.0,ESP,2,1,97.05005190449232,Canceled,1329765,1102059,3.0,291.150155713477
16543,0,2015-10-09,2015-07-31,2015-10-12,2015-09-02,2,0.0,ESP,2,1,127.43160961851704,Canceled,1329766,1017211,3.0,382.29482885555115
16546,0,2015-10-09,2015-08-06,2015-10-12,2015-09-02,2,0.0,ESP,2,1,93.00022781450058,Canceled,1329769,1089142,3.0,279.0006834435017
16547,0,2015-10-09,2014-11-27,2015-10-12,2015-09-02,2,0.0,ESP,2,1,93.77094502296727,Canceled,1329770,1097177,3.0,281.3128350689018
16548,0,2015-10-09,2015-08-11,2015-10-12,2015-09-02,2,0.0,ESP,2,1,172.82085266186996,Canceled,1329771,1025515,3.0,518.4625579856099
16549,0,2015-10-09,2015-01-20,2015-10-12,2015-09-02,2,0.0,ESP,2,1,120.80147391744534,Canceled,1329772,1057355,3.0,362.404421752336
