,reservation_id,stay_date,guest_id,guest_country_id,reservation_status,reservation_date,date_from,date_to,resort_id,cancel_date,room_cnt,adult_cnt,children_cnt,price,price_tax,total_price_tax,total_price,food_price,food_price_tax,other_price,other_price_tax,room_category_id,sales_channel_id,stay_nights,price_per_night,guest_count,nightly_price_per_guest
4244,77144,2008-04-16,86609,HR,Checked-out,2008-04-16,2008-04-16,2008-04-17,1,,1,1,0,5472.883,547.281,578.452,5835.912,311.929,31.171,51.1,0.0,5,2.0,1.0,5472.883,1,5472.883
4246,76988,2008-04-16,38936,GB,Checked-out,2008-04-10,2008-04-16,2008-04-19,1,,1,1,0,2341.183,234.111,396.901,3302.593,311.929,31.171,649.481,131.619,2,3.0,3.0,780.3943333333333,1,780.3943333333333
4254,76920,2008-04-16,107613,HR,Checked-out,2008-04-09,2008-04-16,2008-04-17,1,,1,1,0,4412.339,441.212,564.509,5194.242,311.929,31.171,469.974,92.126,3,10.0,1.0,4412.339,1,4412.339
4256,77143,2008-04-16,86803,HR,Checked-out,2008-04-16,2008-04-16,2008-04-17,1,,2,2,0,11042.126,1104.198,1166.54,11768.184,623.858,62.342,102.2,0.0,5,4.0,1.0,11042.126,2,5521.063
4257,76437,2008-04-16,108053,HR,Checked-out,2008-03-20,2008-04-16,2008-04-17,1,,4,4,0,2578.2,257.8,287.5,2834.5,170.92,17.08,85.38,12.62,3,10.0,1.0,2578.2,4,644.55
4260,77115,2008-04-16,106967,HR,Checked-out,2008-04-15,2008-04-16,2008-04-17,1,,1,1,0,4412.339,441.212,472.383,4775.368,311.929,31.171,51.1,0.0,5,10.0,1.0,4412.339,1,4412.339
4263,77175,2008-04-16,108858,HR,Checked-out,2008-04-16,2008-04-16,2008-04-17,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,5,4.0,1.0,816.36,1,816.36
4264,77147,2008-04-16,101411,HR,Checked-out,2008-04-16,2008-04-16,2008-04-17,1,,2,2,0,1805.45,180.55,189.09,1932.91,85.46,8.54,42.0,0.0,7,3.0,1.0,1805.45,2,902.725
4268,77116,2008-04-16,104743,IL,Checked-out,2008-04-15,2008-04-16,2008-04-17,1,,1,1,0,5521.063,552.099,583.27,6103.092,311.929,31.171,270.1,0.0,5,3.0,1.0,5521.063,1,5521.063
4272,77104,2008-04-16,1060,HR,Checked-out,2008-04-15,2008-04-16,2008-04-17,1,,1,1,0,4412.339,441.212,472.383,4775.368,311.929,31.171,51.1,0.0,3,10.0,1.0,4412.339,1,4412.339
4274,77014,2008-04-16,4323,HR,Checked-out,2008-04-11,2008-04-16,2008-04-18,1,,1,1,0,4412.339,441.212,472.383,4775.368,311.929,31.171,51.1,0.0,3,10.0,2.0,2206.1695,1,2206.1695
4275,76850,2008-04-16,108410,HR,Checked-out,2008-04-05,2008-04-16,2008-04-17,1,,8,8,0,35298.712,3529.696,4002.809,41643.799,2495.432,249.368,3849.655,223.745,3,10.0,1.0,35298.712,8,4412.339
4281,77073,2008-04-16,108396,I,Checked-out,2008-04-12,2008-04-16,2008-04-17,1,,2,2,0,9403.13,940.386,1002.728,10129.188,623.858,62.342,102.2,0.0,3,9.0,1.0,9403.13,2,4701.565
4283,77174,2008-04-16,108813,GB,Checked-out,2008-04-16,2008-04-16,2008-04-17,1,,1,1,0,4074.86,407.486,438.657,4437.889,311.929,31.171,51.1,0.0,5,3.0,1.0,4074.86,1,4074.86
4284,74852,2008-04-16,42729,SLO,Checked-out,2008-01-19,2008-04-16,2008-04-17,1,,16,27,0,49738.623,4973.636,7428.334,81725.325,8421.28,842.42,23565.422,1612.278,5,3.0,1.0,49738.623,27,1842.1712222222222
4287,76857,2008-04-16,108411,H,Checked-out,2008-04-05,2008-04-16,2008-04-17,1,,1,1,0,5328.27,532.827,563.998,6479.699,311.929,31.171,839.5,0.0,2,9.0,1.0,5328.27,1,5328.27
4289,77173,2008-04-16,35301,HR,Checked-out,2008-04-16,2008-04-16,2008-04-17,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,3,4.0,1.0,816.36,1,816.36
4290,75834,2008-04-16,18225,I,Checked-out,2008-02-27,2008-04-16,2008-04-19,1,,1,1,0,2821.523,282.145,313.316,3184.552,311.929,31.171,51.1,0.0,4,3.0,3.0,940.5076666666668,1,940.5076666666668
4296,77048,2008-04-16,105006,H,Checked-out,2008-04-12,2008-04-16,2008-04-17,1,,2,2,0,8824.678,882.424,944.766,10324.536,623.858,62.342,876.0,0.0,3,3.0,1.0,8824.678,2,4412.339
4302,77131,2008-04-16,108723,RUS,Checked-out,2008-04-15,2008-04-16,2008-04-18,1,,2,2,0,11717.084,1171.65,1233.992,12443.142,623.858,62.342,102.2,0.0,5,9.0,2.0,5858.542,2,2929.271
4304,77165,2008-04-16,108809,HR,Checked-out,2008-04-16,2008-04-16,2008-04-17,1,,1,2,0,843.18,84.32,92.87,942.63,85.45,8.55,14.0,0.0,5,4.0,1.0,843.18,2,421.59
4309,77129,2008-04-16,88865,HR,Checked-out,2008-04-15,2008-04-16,2008-04-17,1,,2,2,0,11082.13,1108.286,1393.57,13928.546,623.858,62.342,2222.558,222.942,5,3.0,1.0,11082.13,2,5541.065
4312,76899,2008-04-16,60652,HR,Checked-out,2008-04-08,2008-04-16,2008-04-17,1,,1,1,0,3496.408,349.67,380.841,3859.437,311.929,31.171,51.1,0.0,2,10.0,1.0,3496.408,1,3496.408
4314,77072,2008-04-16,36071,HR,Checked-out,2008-04-12,2008-04-16,2008-04-19,1,,1,1,0,5521.063,552.099,583.27,5884.092,311.929,31.171,51.1,0.0,5,10.0,3.0,1840.3543333333334,1,1840.3543333333334
4322,77185,2008-04-17,105565,HR,Checked-out,2008-04-17,2008-04-17,2008-04-20,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,3,4.0,3.0,272.12,1,272.12
4325,77145,2008-04-17,108805,HR,Checked-out,2008-04-16,2008-04-17,2008-04-18,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,5,10.0,1.0,816.36,1,816.36
4327,77184,2008-04-17,5547,HR,Checked-out,2008-04-17,2008-04-17,2008-04-18,1,,1,1,0,612.09,61.21,65.48,661.82,42.73,4.27,7.0,0.0,5,10.0,1.0,612.09,1,612.09
4329,77146,2008-04-17,108806,HR,Checked-out,2008-04-16,2008-04-17,2008-04-18,1,,1,1,0,5323.014,532.316,563.487,5686.043,311.929,31.171,51.1,0.0,3,10.0,1.0,5323.014,1,5323.014
4330,76680,2008-04-17,108287,HR,Checked-out,2008-03-29,2008-04-17,2008-04-18,1,,3,3,0,17632.128,1763.096,1887.78,19084.244,1247.716,124.684,204.4,0.0,3,4.0,1.0,17632.128,3,5877.376
4333,68862,2008-04-17,74145,GB,Checked-out,2007-06-12,2008-04-17,2008-04-19,1,,8,13,0,22712.49,2271.468,3453.338,35196.22,4054.712,405.588,8429.018,776.282,5,3.0,2.0,11356.245,13,873.5573076923077
4334,77178,2008-04-17,55165,F,Checked-out,2008-04-17,2008-04-17,2008-04-19,1,,1,1,0,5949.135,594.95,626.121,6793.964,311.929,31.171,532.9,0.0,2,3.0,2.0,2974.5675,1,2974.5675
4338,77196,2008-04-17,108874,HR,Checked-out,2008-04-17,2008-04-17,2008-04-18,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,3,10.0,1.0,816.36,1,816.36
4339,77199,2008-04-17,105459,HR,Checked-out,2008-04-17,2008-04-17,2008-04-18,1,,1,2,0,5203.805,520.344,582.759,18149.99,623.785,62.415,12322.4,0.0,5,10.0,1.0,5203.805,2,2601.9025
4348,77172,2008-04-17,102538,HR,Checked-out,2008-04-16,2008-04-17,2008-04-18,1,,1,1,0,4408.032,440.774,471.945,4771.061,311.929,31.171,51.1,0.0,3,10.0,1.0,4408.032,1,4408.032
4349,77065,2008-04-17,6757,HR,Checked-out,2008-04-12,2008-04-17,2008-04-18,1,,2,2,0,8816.064,881.548,943.89,9542.122,623.858,62.342,102.2,0.0,2,10.0,1.0,8816.064,2,4408.032
4350,77181,2008-04-17,108575,USA,Checked-out,2008-04-17,2008-04-17,2008-04-18,1,,2,5,0,12407.445,1240.708,1421.383,14129.88,1559.499,156.001,162.936,24.674,6,4.0,1.0,12407.445,5,2481.489
4354,77008,2008-04-17,81445,NL,Checked-out,2008-04-10,2008-04-17,2008-04-18,1,,1,1,0,4408.032,440.774,479.245,5037.511,311.929,31.171,317.55,7.3,2,1.0,1.0,4408.032,1,4408.032
4360,76919,2008-04-17,108542,HR,Checked-out,2008-04-09,2008-04-17,2008-04-18,1,,1,1,0,4696.966,469.682,500.853,5059.995,311.929,31.171,51.1,0.0,3,4.0,1.0,4696.966,1,4696.966
4363,77069,2008-04-17,57951,HR,Checked-out,2008-04-12,2008-04-17,2008-04-18,1,,3,3,0,13224.096,1322.322,1415.835,14313.183,935.787,93.513,153.3,0.0,3,10.0,1.0,13224.096,3,4408.032
4364,77180,2008-04-17,12442,HR,Checked-out,2008-04-17,2008-04-17,2008-04-19,1,,1,2,0,3305.45,330.55,339.1,5503.3,85.45,8.55,2112.4,0.0,11,4.0,2.0,1652.725,2,826.3625
4370,77198,2008-04-17,108875,D,Checked-out,2008-04-17,2008-04-17,2008-04-18,1,,1,2,0,5637.279,563.706,626.121,6363.264,623.785,62.415,102.2,0.0,6,3.0,1.0,5637.279,2,2818.6395
4375,77200,2008-04-17,78061,HR,Checked-out,2008-04-17,2008-04-17,2008-04-18,1,,1,1,0,3974.485,397.485,428.656,4337.514,311.929,31.171,51.1,0.0,2,4.0,1.0,3974.485,1,3974.485
4379,77157,2008-04-17,51545,HR,Checked-out,2008-04-16,2008-04-17,2008-04-18,1,,1,1,0,5515.661,551.588,582.759,6719.65,311.929,31.171,892.06,0.0,5,10.0,1.0,5515.661,1,5515.661
4383,77179,2008-04-17,108813,GB,Checked-out,2008-04-17,2008-04-17,2008-04-18,1,,1,1,0,4070.845,407.048,438.219,5820.874,311.929,31.171,1438.1,0.0,5,3.0,1.0,4070.845,1,4070.845
4384,77005,2008-04-17,15851,D,Checked-out,2008-04-10,2008-04-17,2008-04-18,1,,1,1,0,4408.032,440.774,471.945,4771.061,311.929,31.171,51.1,0.0,2,3.0,1.0,4408.032,1,4408.032
4385,77223,2008-04-18,108905,F,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,2,0,946.36,94.64,103.19,1451.81,85.45,8.55,420.0,0.0,6,3.0,1.0,946.36,2,473.18
4387,77130,2008-04-18,4323,HR,Checked-out,2008-04-15,2008-04-18,2008-05-11,1,,2,2,0,8819.422,881.986,944.328,9545.48,623.858,62.342,102.2,0.0,3,10.0,23.0,383.4531304347826,2,191.7265652173913
4388,77215,2008-04-18,619,HR,Checked-out,2008-04-18,2008-04-18,2008-04-20,1,,1,1,0,4845.813,484.647,600.06,6026.15,935.787,93.513,244.55,21.9,2,10.0,2.0,2422.9065,1,2422.9065
4392,77227,2008-04-18,108917,HR,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,1,0,816.36,81.64,85.91,920.09,42.73,4.27,61.0,0.0,2,4.0,1.0,816.36,1,816.36
4397,76985,2008-04-18,29370,HR,Checked-out,2008-04-10,2008-04-18,2008-04-19,1,,1,2,0,3760.595,376.023,438.438,4486.58,623.785,62.415,102.2,0.0,5,10.0,1.0,3760.595,2,1880.2975
4399,77054,2008-04-18,16337,HR,Checked-out,2008-04-12,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,564.29,13499.014,311.929,31.171,8777.374,92.126,2,10.0,1.0,4409.711,1,4409.711
4400,77208,2008-04-18,29627,HR,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,1,0,816.36,81.64,98.53,923.47,42.73,4.27,64.38,12.62,5,4.0,1.0,816.36,1,816.36
4401,77194,2008-04-18,8365,HR,Checked-out,2008-04-17,2008-04-18,2008-04-19,1,,1,2,0,5205.995,520.563,635.611,12580.747,623.785,62.415,6750.967,52.633,5,10.0,1.0,5205.995,2,2602.9975
4404,76994,2008-04-18,93163,HR,Checked-out,2008-04-10,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,3,3.0,1.0,4409.711,1,4409.711
4405,76550,2008-04-18,108203,HR,Checked-out,2008-03-26,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,3,4.0,1.0,4409.711,1,4409.711
4408,77121,2008-04-18,65733,D,Checked-out,2008-04-15,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,3,9.0,1.0,4409.711,1,4409.711
4411,77151,2008-04-18,81445,NL,Checked-out,2008-04-16,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,2,1.0,1.0,4409.711,1,4409.711
4419,77111,2008-04-18,108721,HR,Checked-out,2008-04-15,2008-04-18,2008-04-19,1,,1,1,0,3976.091,397.631,428.802,4339.12,311.929,31.171,51.1,0.0,3,10.0,1.0,3976.091,1,3976.091
4422,77133,2008-04-18,91275,HR,Checked-out,2008-04-15,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,3,10.0,1.0,4409.711,1,4409.711
4423,77177,2008-04-18,45877,HR,Checked-out,2008-04-17,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,3,10.0,1.0,4409.711,1,4409.711
4429,77207,2008-04-18,108896,I,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,2,0,5639.615,563.925,626.34,6365.6,623.785,62.415,102.2,0.0,6,3.0,1.0,5639.615,2,2819.8075
4430,77190,2008-04-18,9624,HR,Checked-out,2008-04-17,2008-04-18,2008-04-19,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,3,4.0,1.0,816.36,1,816.36
4431,76972,2008-04-18,38936,GB,Checked-out,2008-04-10,2008-04-18,2008-04-19,1,,1,1,0,4679.446,467.93,538.959,5444.997,623.858,62.342,141.693,8.687,2,3.0,1.0,4679.446,1,4679.446
4432,77204,2008-04-18,92809,SGP,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,1,0,2954.215,295.405,323.235,3247.585,235.015,23.485,58.355,4.345,2,10.0,1.0,2954.215,1,2954.215
4433,77222,2008-04-18,55151,HR,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,2,2,0,8819.422,881.986,944.328,9545.48,623.858,62.342,102.2,0.0,2,10.0,1.0,8819.422,2,4409.711
4435,77226,2008-04-18,108891,I,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,3,3.0,1.0,4409.711,1,4409.711
4440,77224,2008-04-18,108910,SF,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,4,0,860.91,86.09,103.18,1045.82,170.91,17.09,14.0,0.0,6,3.0,1.0,860.91,4,215.2275
4441,77166,2008-04-18,108810,I,Checked-out,2008-04-16,2008-04-18,2008-04-19,1,,2,2,0,10939.342,1093.978,1156.32,11665.4,623.858,62.342,102.2,0.0,3,9.0,1.0,10939.342,2,5469.671
4443,75650,2008-04-18,44181,HR,Checked-out,2008-02-19,2008-04-18,2008-04-20,1,,1,1,0,86.286,8.614,39.785,449.315,311.929,31.171,51.1,0.0,2,2.0,2.0,43.143,1,43.143
4447,77211,2008-04-18,23589,I,Checked-out,2008-04-18,2008-04-18,2008-04-23,1,,1,1,0,23924.509,2392.502,3091.769,31039.892,2183.503,218.197,4931.88,481.07,2,1.0,5.0,4784.9018,1,4784.9018
4448,77225,2008-04-18,108914,N,Checked-out,2008-04-18,2008-04-18,2008-04-19,1,,1,1,0,816.36,81.64,85.91,1190.09,42.73,4.27,331.0,0.0,5,3.0,1.0,816.36,1,816.36
4452,76801,2008-04-19,48277,HR,Checked-out,2008-04-04,2008-04-19,2008-04-20,1,,1,1,0,3783.371,378.359,409.53,4146.4,311.929,31.171,51.1,0.0,3,2.0,1.0,3783.371,1,3783.371
4455,76351,2008-04-19,29162,HR,Checked-out,2008-03-18,2008-04-19,2008-04-21,1,,1,2,0,9879.455,987.909,1053.244,10618.58,623.785,62.415,115.34,2.92,7,10.0,2.0,4939.7275,2,2469.86375
4457,77251,2008-04-19,108929,HR,Checked-out,2008-04-19,2008-04-19,2008-04-20,1,,1,2,0,6603.215,660.285,722.7,7329.2,623.785,62.415,102.2,0.0,6,4.0,1.0,6603.215,2,3301.6075
4459,77214,2008-04-19,105204,F,Checked-out,2008-04-18,2008-04-19,2008-04-29,1,,1,1,0,14794.983,1479.564,2191.314,19996.233,935.787,93.513,4265.463,618.237,3,3.0,10.0,1479.4983,1,1479.4983
4461,74148,2008-04-19,74145,GB,Checked-out,2007-12-13,2008-04-19,2008-04-20,1,,10,18,0,29322.348,2932.264,5885.26,52591.828,5614.138,561.662,17655.342,2391.334,5,3.0,1.0,29322.348,18,1629.0193333333334
4464,76777,2008-04-19,37692,HR,Checked-out,2008-04-03,2008-04-19,2008-04-21,1,,1,1,0,7470.382,747.082,819.571,8753.503,623.858,62.342,659.263,10.147,3,3.0,2.0,3735.191,1,3735.191
4467,77230,2008-04-19,29208,HR,Checked-out,2008-04-19,2008-04-19,2008-05-01,1,,1,1,0,11639.193,1163.985,1474.089,16913.589,935.787,93.513,4338.609,216.591,5,9.0,12.0,969.9327499999999,1,969.9327499999999
4473,77107,2008-04-19,619,HR,Checked-out,2008-04-15,2008-04-19,2008-04-20,1,,1,2,0,11476.841,1147.779,1443.575,14591.605,2495.359,249.441,619.405,46.355,5,10.0,1.0,11476.841,2,5738.4205
4476,77228,2008-04-19,73541,I,Checked-out,2008-04-19,2008-04-19,2008-04-20,1,,1,2,0,5205.995,520.563,582.978,11406.98,623.785,62.415,5577.2,0.0,6,9.0,1.0,5205.995,2,2602.9975
4478,77162,2008-04-19,55165,F,Checked-out,2008-04-16,2008-04-19,2008-04-22,1,,1,1,0,5638.301,563.852,595.023,6001.33,311.929,31.171,51.1,0.0,2,3.0,3.0,1879.4336666666668,1,1879.4336666666668
4481,76734,2008-04-19,619,HR,Checked-out,2008-04-01,2008-04-19,2008-04-20,1,,3,3,0,11476.841,1147.779,1443.575,14591.605,2495.359,249.441,619.405,46.355,5,10.0,1.0,11476.841,3,3825.6136666666666
4485,77209,2008-04-19,38680,HR,Checked-out,2008-04-18,2008-04-19,2008-04-20,1,,1,2,0,5880.515,588.015,972.944,8072.486,623.785,62.415,1568.186,322.514,6,2.0,1.0,5880.515,2,2940.2575
4492,77033,2008-04-20,108604,HR,Checked-out,2008-04-11,2008-04-20,2008-04-21,1,,2,2,0,8819.422,881.986,944.328,9545.48,623.858,62.342,102.2,0.0,2,2.0,1.0,8819.422,2,4409.711
4494,77269,2008-04-20,108960,SL,Checked-out,2008-04-20,2008-04-20,2008-04-21,1,,1,2,0,6362.315,636.195,698.61,7088.3,623.785,62.415,102.2,0.0,6,3.0,1.0,6362.315,2,3181.1575
4496,77262,2008-04-20,108935,HR,Checked-out,2008-04-19,2008-04-20,2008-04-21,1,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,5,4.0,1.0,773.64,2,386.82
4497,77249,2008-04-20,108928,HR,Checked-out,2008-04-19,2008-04-20,2008-04-22,1,,5,8,0,14243.468,1424.376,1580.304,16211.84,1559.572,155.928,408.8,0.0,2,4.0,2.0,7121.734,8,890.21675
4498,77040,2008-04-20,105204,F,Checked-out,2008-04-11,2008-04-20,2008-05-18,1,,1,1,0,17589.423,1759.008,1975.161,19176.37,935.787,93.513,651.16,122.64,5,3.0,28.0,628.1936785714286,1,628.1936785714286
4502,76859,2008-04-20,63081,HR,Checked-out,2008-04-05,2008-04-20,2008-04-27,1,,1,1,0,5517.851,551.807,582.978,5880.88,311.929,31.171,51.1,0.0,4,3.0,7.0,788.2644285714285,1,788.2644285714285
4511,77264,2008-04-20,99114,HR,Checked-out,2008-04-19,2008-04-20,2008-04-21,1,,1,2,0,773.64,77.36,85.91,1194.69,85.45,8.55,335.6,0.0,2,4.0,1.0,773.64,2,386.82
4516,77078,2008-04-20,23114,HR,Checked-out,2008-04-12,2008-04-20,2008-04-21,1,,3,3,0,17854.413,1785.507,1879.02,18943.5,935.787,93.513,153.3,0.0,2,3.0,1.0,17854.413,3,5951.4710000000005
4517,77254,2008-04-21,104218,HR,Checked-out,2008-04-19,2008-04-21,2008-04-26,1,,1,1,0,4409.711,440.993,472.164,4772.74,311.929,31.171,51.1,0.0,2,10.0,5.0,881.9422000000001,1,881.9422000000001
4520,77052,2008-04-21,64615,HR,Checked-out,2008-04-12,2008-04-21,2008-04-22,1,,1,2,0,7085.015,708.465,770.88,7811.0,623.785,62.415,102.2,0.0,6,10.0,1.0,7085.015,2,3542.5075
4528,77260,2008-04-21,92809,SGP,Checked-out,2008-04-19,2008-04-21,2008-04-22,1,,1,1,0,2954.215,295.405,318.89,3227.73,235.015,23.485,38.5,0.0,2,10.0,1.0,2954.215,1,2954.215
4534,76731,2008-04-21,29207,HR,Checked-out,2008-04-01,2008-04-21,2008-04-23,1,,1,1,0,10191.311,1019.153,1050.324,11919.44,311.929,31.171,1416.2,0.0,7,10.0,2.0,5095.6555,1,5095.6555
4539,77278,2008-04-21,90300,I,Checked-out,2008-04-21,2008-04-21,2008-04-22,1,,1,2,0,7085.015,708.465,770.88,12541.4,623.785,62.415,4832.6,0.0,4,3.0,1.0,7085.015,2,3542.5075
4541,77233,2008-04-21,108921,HR,Checked-out,2008-04-19,2008-04-21,2008-04-22,1,,1,1,0,4698.791,469.901,501.072,5061.82,311.929,31.171,51.1,0.0,3,10.0,1.0,4698.791,1,4698.791
4547,77037,2008-04-22,29208,HR,Checked-out,2008-04-11,2008-04-22,2008-04-25,1,,1,1,0,15657.989,1565.85,2336.073,21786.266,1247.716,124.684,4880.561,645.539,3,9.0,3.0,5219.3296666666665,1,5219.3296666666665
4550,77301,2008-04-22,619,HR,Checked-out,2008-04-22,2008-04-22,2008-04-24,1,,1,1,0,4827.636,482.676,576.189,5916.723,935.787,93.513,153.3,0.0,2,10.0,2.0,2413.818,1,2413.818
4552,77240,2008-04-22,1700,HR,Checked-out,2008-04-19,2008-04-22,2008-04-23,1,,1,1,0,3482.246,348.21,379.381,4801.575,311.929,31.171,1007.4,0.0,2,10.0,1.0,3482.246,1,3482.246
4555,77250,2008-04-22,47543,SLO,Checked-out,2008-04-19,2008-04-22,2008-04-24,1,,1,2,0,5187.526,518.738,581.153,5913.511,623.785,62.415,102.2,0.0,3,9.0,2.0,2593.763,2,1296.8815
4556,77000,2008-04-22,108565,P,Checked-out,2008-04-10,2008-04-22,2008-04-26,1,,1,1,0,3482.246,348.21,379.381,3845.275,311.929,31.171,51.1,0.0,2,3.0,4.0,870.5615,1,870.5615
4560,77270,2008-04-22,108962,D,Checked-out,2008-04-20,2008-04-22,2008-04-23,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,6,3.0,1.0,816.36,1,816.36
4563,76880,2008-04-22,89796,HR,Checked-out,2008-04-08,2008-04-22,2008-04-23,1,,3,3,0,13184.457,1318.38,1411.893,15405.044,935.787,93.513,1284.8,0.0,3,3.0,1.0,13184.457,3,4394.819
4565,77210,2008-04-22,34422,HR,Checked-out,2008-04-18,2008-04-22,2008-04-23,1,,1,1,0,3962.513,396.244,427.415,4325.542,311.929,31.171,51.1,0.0,3,10.0,1.0,3962.513,1,3962.513
4567,77316,2008-04-22,62736,USA,Checked-out,2008-04-22,2008-04-22,2008-04-24,1,,1,1,0,4394.819,439.46,470.631,4757.848,311.929,31.171,51.1,0.0,6,3.0,2.0,2197.4095,1,2197.4095
4568,77320,2008-04-22,75576,HR,Checked-out,2008-04-22,2008-04-22,2008-04-23,1,,2,2,0,1978.18,197.82,206.36,2077.64,85.46,8.54,14.0,0.0,6,4.0,1.0,1978.18,2,989.09
4569,77256,2008-04-22,62397,HR,Checked-out,2008-04-19,2008-04-22,2008-04-26,1,,3,3,0,13184.457,1318.38,1411.893,14273.544,935.787,93.513,153.3,0.0,3,4.0,4.0,3296.11425,3,1098.70475
4570,77167,2008-04-22,2599,HR,Checked-out,2008-04-16,2008-04-22,2008-04-25,1,,1,1,0,4394.819,439.46,470.631,4757.848,311.929,31.171,51.1,0.0,3,10.0,3.0,1464.9396666666669,1,1464.9396666666669
4572,77308,2008-04-22,88865,HR,Checked-out,2008-04-22,2008-04-22,2008-04-24,1,,2,2,0,8789.638,878.92,941.262,9515.696,623.858,62.342,102.2,0.0,3,3.0,2.0,4394.819,2,2197.4095
4574,77279,2008-04-22,75773,HR,Checked-out,2008-04-22,2008-04-22,2008-04-23,1,,1,1,0,5499.455,549.909,581.08,5862.484,311.929,31.171,51.1,0.0,5,10.0,1.0,5499.455,1,5499.455
4575,74907,2008-04-22,74145,GB,Checked-out,2008-01-22,2008-04-22,2008-04-23,1,,9,15,0,22526.559,2252.853,3616.566,38967.546,4678.497,468.003,11762.49,895.71,5,3.0,1.0,22526.559,15,1501.7706
4576,77263,2008-04-22,619,HR,Checked-out,2008-04-19,2008-04-22,2008-04-27,1,,1,1,0,4827.636,482.676,576.189,5916.723,935.787,93.513,153.3,0.0,2,10.0,5.0,965.5272000000001,1,965.5272000000001
4577,77317,2008-04-22,109050,AUT,Checked-out,2008-04-22,2008-04-22,2008-04-23,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,6,3.0,1.0,816.36,1,816.36
4578,70785,2008-04-22,73430,HR,Checked-out,2007-08-11,2008-04-22,2008-04-23,1,,21,36,0,59289.14,5929.279,9223.988,100345.581,11228.349,1123.251,29828.092,2171.458,5,2.0,1.0,59289.14,36,1646.9205555555554
4581,77221,2008-04-22,55949,HR,Checked-out,2008-04-18,2008-04-22,2008-04-23,1,,1,1,0,411.82,41.18,45.45,461.55,42.73,4.27,7.0,0.0,3,2.0,1.0,411.82,1,411.82
4582,76980,2008-04-22,34650,HR,Checked-out,2008-04-10,2008-04-22,2008-04-26,1,,4,4,0,22064.104,2206.352,2722.243,27249.513,1247.716,124.684,3937.693,391.207,5,2.0,4.0,5516.026,4,1379.0065
4583,77237,2008-04-22,800,HR,Checked-out,2008-04-19,2008-04-22,2008-04-26,1,,1,1,0,3482.246,348.21,424.276,4049.31,311.929,31.171,255.135,44.895,2,10.0,4.0,870.5615,1,870.5615
4585,77318,2008-04-22,109067,CDN,Checked-out,2008-04-22,2008-04-22,2008-04-23,1,,1,3,0,6268.364,626.851,720.437,16694.078,935.714,93.586,9490.0,0.0,6,3.0,1.0,6268.364,3,2089.4546666666665
4586,77321,2008-04-22,5253,HR,Checked-out,2008-04-22,2008-04-22,2008-04-23,1,,1,1,0,4394.819,439.46,470.631,4757.848,311.929,31.171,51.1,0.0,6,4.0,1.0,4394.819,1,4394.819
4587,77319,2008-04-22,103690,I,Checked-out,2008-04-22,2008-04-22,2008-04-24,1,,1,1,0,816.36,81.64,85.91,948.09,42.73,4.27,89.0,0.0,6,3.0,2.0,408.18,1,408.18
4588,76740,2008-04-22,27367,HR,Checked-out,2008-04-01,2008-04-22,2008-04-27,1,,1,1,0,18.18,1.82,2.73,34.27,9.09,0.91,7.0,0.0,3,10.0,5.0,3.636,1,3.636
4590,77163,2008-04-22,55165,F,Checked-out,2008-04-16,2008-04-22,2008-04-23,1,,1,1,0,5619.467,561.954,593.125,6033.596,311.929,31.171,102.2,0.0,2,3.0,1.0,5619.467,1,5619.467
